timestamp,location-long,location-lat,height,individual_id,Altitude,TotalPoints,Minimum_Distance,Average_Distance,Kp,N,E,C,N_Obs,E_Obs,C_Obs,H,D,I,F
30/09/2014 19:56,32.698767,57.91315,0.0,1,0.0,34,134.0576470274216,773.0547048199958,2.3000000000000003,15499.179119463566,2922.287350926084,49866.88490101629,15499.06438672208,2914.4942785311673,49861.61694692304,15772.264160183153,10.677465748523101,72.44849663398504,52301.72584599675
30/09/2014 20:12,32.47035,57.709567,0.003,1,0.003,34,141.1351726079658,774.1919849527649,2.3000000000000003,15591.230585575851,2905.367182056449,49735.73833791119,15591.077434042922,2897.6559512630156,49730.48443534111,15859.62261956969,10.555781418990206,72.31367243069546,52203.17325270884
30/09/2014 20:28,32.223617,57.567683,0.002,1,0.002,34,153.96504723337688,774.8184328916,2.3000000000000003,15646.383980312421,2885.4292229051994,49623.5535632772,15645.797507344438,2876.6511214037837,49618.928508049125,15910.217894792406,10.448810596253274,72.22320038004699,52111.727103476565
01/10/2014 00:29,31.97095,57.454033,0.0,1,0.0,13,817.8223973468855,1036.2789250982942,2.3000000000000003,15699.461350577198,2875.8456165277375,49504.91871354217,15680.576281308933,2851.822061365037,49519.28601533855,15960.68841586631,10.380422484835044,72.13036132026673,52014.23412435087
01/10/2014 00:44,31.97125,57.453767,0.0,1,0.0,13,817.8438648422385,1036.2986307362703,2.3000000000000003,15699.609627881766,2875.7916244055505,49504.89646606535,15680.685695010057,2851.7941232245616,49519.25597268813,15960.82453806441,10.380135929211509,72.13021109008517,52014.25471974705
01/10/2014 01:00,31.971667,57.453667,0.037,1,0.037,13,817.8700005408103,1036.3221089338897,2.3000000000000003,15699.489049147714,2875.614900679094,49504.15034085285,15680.527075073021,2851.6425195859415,49518.501222031744,15960.674091695395,10.379589898316121,72.130116616427,52013.49842522687
01/10/2014 02:42,31.894067,57.427383,0.038,1,0.038,0,,,,15677.178058429161,2845.564302035173,49502.4085139964,15686.795013123652,2844.0986045354302,49491.74067931185,15933.33449321609,10.287752048491917,72.15819643843459,52003.457546198726
01/10/2014 02:59,31.6692,57.321483,0.128,1,0.128,0,,,,15702.8739173778,2815.9975852294992,49416.11337516903,15712.503435229773,2814.5220744069534,49405.45872354452,15953.372422941877,10.166790215648819,72.10797694847129,51927.4720429624
01/10/2014 03:14,31.446667,57.195767,0.135,1,0.135,0,,,,15732.914649021674,2780.80373049509,49335.00499446219,15742.559918727948,2779.3185917846563,49324.366625275026,15976.779172941466,10.023543756834226,72.05583462041994,51857.49888439034
01/10/2014 05:05,29.6966,56.703217,0.131,1,0.131,29,556.0942616222878,874.980337751342,2.700000000000001,15965.49504427904,2556.006736303542,48982.329107125945,15957.641844511554,2555.0486591364956,48973.3612655413,16168.803370841259,9.09562189084265,71.732221211868,51581.961645557116
01/10/2014 06:19,28.411983,56.252417,0.127,1,0.127,45,636.5772171991118,924.158835377576,2.54,16345.08027540526,2419.2975056280925,48731.09193018616,16339.373786115668,2419.5593443128587,48723.38102072134,16523.154953887602,8.419436825425912,71.26984555243047,51456.13637204444
